src_OBJECT,nbr_OBJECT,LENGTH,NODE_COUNT
43,249,4.54469521049,0
44,40,0.06739126455,0
44,41,1.15871598294,0
44,43,5.05686001411,0
44,45,1.71080988103,0
44,124,2.95827614640,0
45,40,1.92220463879,0
45,44,1.71080988103,0
45,123,3.25884677426,0
45,124,3.33546836048,0
46,43,0.50411544706,0
46,47,2.66491893942,0
46,50,0.30149761996,0
46,124,0.66231490761,0
46,249,0.74243625879,0
46,250,1.00041076726,0
46,251,0.37345237953,0
46,252,1.49171652832,0
47,46,2.66491893942,0
47,50,0.05751604656,0
47,124,2.68571581407,0
48,49,1.96608684569,0
48,50,0.16641844850,0
48,124,2.02554874497,0
49,48,1.96608684569,0
49,50,2.30286860923,0
49,51,3.53818549218,0
49,52,1.86861007593,0
49,124,1.72880360747,0
49,125,0.47062190802,0
49,297,0.38237066587,0
49,377,0.82972325477,0
50,46,0.30149761996,0
50,47,0.05751604656,0
50,48,0.16641844850,0
50,49,2.30286860923,0
50,51,2.21201310368,0
50,124,0.01835426386,0
50,251,0.61284222609,0
50,252,2.03085766257,0
51,49,3.53818549218,0
51,50,2.21201310368,0
51,252,0.10485973775,0
51,377,1.07817780375,0
51,378,0.58216952208,0
52,49,1.86861007593,0
52,297,2.47896741375,0
53,122,2.61890674505,0
53,123,2.63678326900,0
53,124,0.49998106875,0
54,155,3.04337874153,0
54,396,1.83342080157,0
54,397,0.08974709510,0
54,398,0.28118320229,0
55,58,9.76124812630,0
55,59,2.15435402793,0
55,60,0.19732865671,0
55,150,1.52608327239,0
55,219,0.81532889534,0
55,362,0.82806606113,0
56,58,2.69902455795,0
56,86,0.36567623522,0
56,244,1.66182848447,0
56,362,0.13016071700,0
57,58,3.08258368306,0
57,127,0.09640203362,0
57,128,0.11196574592,0
57,246,0.34906263104,0
58,55,9.76124812630,0
58,56,2.69902455795,0
58,57,3.08258368306,0
58,60,2.47018784533,0
58,128,1.82560130155,0
58,213,1.19535296510,0
58,219,0.37357172032,0
58,244,0.75863874143,0
58,246,1.11631860599,0
58,362,5.26452749528,0
59,55,2.15435402793,0
59,60,2.18774433390,0
59,150,3.84968347107,0
60,55,0.19732865671,0
60,58,2.47018784533,0
60,59,2.18774433390,0
60,150,0.31872555551,0
60,152,2.00342163917,0
60,153,0.84158217607,0
60,362,0.78021704429,0
60,365,0.10736618607,0
61,62,4.25053958863,0
61,174,2.48531083584,0
61,390,4.93029317945,0
61,391,0.89264635522,0
61,392,0.59454042186,0
62,61,4.25053958863,0
62,63,1.41219962938,0
62,64,1.81283187853,0
62,174,2.86378806847,0
62,177,0.19210686772,0
62,208,0.09890132580,0
62,210,3.35385269092,0
62,359,1.28447295488,0
62,392,0.80224617320,0
63,62,1.41219962938,0
63,174,0.74863299154,0
63,208,2.16503731743,0
64,62,1.81283187853,0
64,75,0.87509884990,0
64,359,0.26647782171,0
64,392,0.84303699308,0
65,66,2.41478525732,0
65,156,2.49341328225,0
65,310,1.19547087448,0
65,311,1.25248493286,0
66,65,2.41478525732,0
66,156,0.88576234396,0
66,158,3.92595150519,0
66,248,0.73157490415,0
66,418,3.62723188993,0
67,2,1.32734634241,0
67,3,1.20135960847,0
67,7,2.29204570819,0
67,68,3.34609844880,0
67,169,2.16407566523,0
67,179,0.21270769440,0
68,2,0.14858855682,0
68,67,3.34609844880,0
69,70,4.34441298069,0
69,71,2.47191230084,0
69,295,4.50541409385,0
69,296,2.65635299493,0
69,401,1.72252326544,0
70,69,4.34441298069,0
70,71,0.29605779435,0
70,113,1.47658029775,0
70,303,4.95727708035,0
70,304,2.16948201924,0
70,401,0.83017199131,0
71,69,2.47191230084,0
71,70,0.29605779435,0
71,113,3.13582360331,0
71,295,1.43227626033,0
72,146,2.98429118270,0
72,171,2.36912938504,0
72,172,3.50342284811,0
72,174,6.51515917602,0
72,192,3.22333437423,0
72,194,4.94118996770,0
73,194,3.66176301083,0
74,146,1.10462953514,0
74,147,0.79774466197,0
74,194,1.40355756286,0
74,195,3.57701107803,0
74,363,0.98241640053,0
75,64,0.87509884990,0
75,76,0.52746380097,0
75,222,5.05584179204,0
75,359,4.95891541151,0
75,392,1.02778753939,0
76,75,0.52746380097,0
76,77,3.40341205112,0
76,78,9.87473705577,0
76,79,23.69394320640,0
76,80,4.96047891488,0
76,81,12.15921216460,0
76,82,8.91362226959,0
76,83,3.52938859164,0
76,84,1.57141713763,0
76,85,5.05428859808,0
76,86,1.92796425316,0
76,222,0.55775318112,0
76,223,3.40999431877,0
76,240,0.57471834716,0
76,359,6.64546008386,0
76,360,5.33780477416,0
76,362,13.24589916020,0
77,76,3.40341205112,0
77,79,10.94532264270,0
77,81,1.08717552001,0
77,224,0.76541508966,0
77,226,6.67410949976,0
77,227,3.95590731026,0
78,76,9.87473705577,0
78,79,1.96415882810,0
78,222,1.16360631368,0
78,223,3.50226994880,0
78,359,3.46791489756,0
78,360,4.02685907446,0
79,76,23.69394320640,0
79,77,10.94532264270,0
79,78,1.96415882810,0
79,80,0.01066916753,0
79,81,3.69778635943,0
79,82,0.32834609295,0
79,85,1.07426951648,0
79,223,5.19010164768,0
79,224,0.51808354320,0
79,227,0.55942812271,0
79,239,3.29065965453,0
79,240,4.14042485133,0
79,360,3.38752990235,0
79,362,0.10260365579,0
80,76,4.96047891488,0
80,79,0.01066916753,0
80,81,1.04965447588,0
80,360,0.58599828890,0
80,362,17.49213407500,0
80,365,0.66160138711,0
81,76,12.15921216460,0
81,77,1.08717552001,0
81,79,3.69778635943,0
81,80,1.04965447588,0
82,76,8.91362226959,0
82,79,0.32834609295,0
82,84,4.41782112764,0
82,240,4.50579849186,0
83,76,3.52938859164,0
83,362,0.02123739986,0
84,76,1.57141713763,0
84,82,4.41782112764,0
84,85,3.66648816426,0
84,86,0.84638297790,0
84,240,0.77439679490,0
84,241,1.06462872674,0
85,76,5.05428859808,0
85,79,1.07426951648,0
85,84,3.66648816426,0
85,241,7.03540479692,0
85,362,3.23878279897,0
86,56,0.36567623522,0
86,76,1.92796425316,0
86,84,0.84638297790,0
86,241,0.17601602131,0
86,244,2.54970004239,0
86,362,0.67684375920,0
87,88,2.16973192915,0
87,92,0.16003478228,0
88,87,2.16973192915,0
88,89,9.61136192874,0
88,92,0.39976345752,0
89,13,3.24294071945,0
89,23,6.21508659657,0
89,25,1.34694841611,0
89,88,9.61136192874,0
89,92,1.76983229060,0
90,25,9.04063808550,0
90,91,4.07017329706,0
91,25,0.14839172793,0
91,90,4.07017329706,0
92,13,0.61477504381,0
92,87,0.16003478228,0
92,88,0.39976345752,0
92,89,1.76983229060,0
93,95,3.01737132454,0
93,211,6.46486025177,0
93,301,5.00899146462,0
94,10,4.85433709839,0
94,95,13.13547859560,0
94,211,0.39411335445,0
94,212,4.91214961725,0
94,247,2.32189938734,0
94,419,2.73541858255,0
95,93,3.01737132454,0
95,94,13.13547859560,0
95,191,1.34846600371,0
95,211,2.78398243141,0
95,247,5.38803049090,0
95,301,2.40373088494,0
96,97,0.31317204340,0
96,98,4.35408129749,0
96,124,0.11176988620,0
96,125,1.20232705371,0
96,126,0.88840724292,0
97,96,0.31317204340,0
97,98,1.79615019754,0
97,99,1.61847038189,0
97,126,0.45976411884,0
97,127,0.01898979961,0
97,218,10.82233244370,0
98,96,4.35408129749,0
98,97,1.79615019754,0
98,99,1.97786819678,0
98,125,2.63590378260,0
99,97,1.61847038189,0
99,98,1.97786819678,0
99,100,1.23786296112,0
99,125,0.23641067660,0
99,218,1.80492907235,0
99,298,2.15555433107,0
100,99,1.23786296112,0
100,218,1.49997042120,0
100,298,2.84387469972,0
100,314,0.11631612223,0
100,315,0.32752496618,0
102,105,3.35431341597,0
102,106,1.65887372191,0
102,107,7.12129638659,0
102,108,1.93107182279,0
102,109,2.12838894192,0
102,133,0.95695155245,0
102,184,2.09547538110,0
102,186,1.57453260591,0
103,106,5.65880509210,0
103,133,0.92082864215,0
103,417,1.87456250785,0
104,105,0.41889229587,0
105,102,3.35431341597,0
105,104,0.41889229587,0
105,108,5.36426149648,0
106,102,1.65887372191,0
106,103,5.65880509210,0
106,107,7.00922895745,0
106,110,0.31201115777,0
106,133,7.10427408521,0
107,102,7.12129638659,0
107,106,7.00922895745,0
107,109,1.34932724441,0
107,110,1.62438935253,0
107,133,0.26434332212,0
107,184,0.23433392459,0
108,102,1.93107182279,0
108,105,5.36426149648,0
108,109,5.60702079641,0
108,110,0.30879039074,0
109,102,2.12838894192,0
109,107,1.34932724441,0
109,108,5.60702079641,0
109,110,4.15312928498,0
109,184,3.85167873629,0
110,106,0.31201115777,0
110,107,1.62438935253,0
110,108,0.30879039074,0
110,109,4.15312928498,0
110,181,0.71850754051,0
110,184,0.13645885200,0
111,112,0.26604847293,0
111,169,0.25487244130,0
111,304,0.38903504384,0
111,307,2.49499542055,0
111,372,1.17187682052,0
111,401,1.65771646811,0
111,402,0.03095690197,0
112,1,0.25805236235,0
112,2,0.70383542166,0
112,6,0.21810313382,0
112,111,0.26604847293,0
112,307,2.98010635931,0
112,401,0.96233084672,0
112,402,0.46207421159,0
113,70,1.47658029775,0
113,71,3.13582360331,0
113,114,4.16525231763,0
113,173,0.40074284513,0
113,295,0.48515901949,0
113,304,2.84765181534,0
114,113,4.16525231763,0
114,173,6.74681439851,0
114,311,0.49734885169,0
115,116,9.76144081896,0
115,225,0.47656023368,0
115,226,12.15724802790,0
116,14,0.27107524188,0
116,18,2.77142305795,0
116,115,9.76144081896,0
116,117,4.24899353693,0
116,118,8.09983107872,0
116,134,1.24078865325,0
116,135,1.01652273051,0
116,225,0.17928821775,0
116,226,1.97198970136,0
117,14,4.97390725276,0
117,116,4.24899353693,0
117,134,7.03911536722,0
117,135,2.06089111776,0
118,18,1.40962719115,0
118,19,1.76468318406,0
118,26,3.50735945860,0
118,35,1.10479445095,0
118,37,1.84214065605,0
118,116,8.09983107872,0
118,226,2.05255813182,0
118,227,3.56887604461,0
119,120,0.94694115109,0
119,121,2.65689921306,0
119,221,0.49320357154,0
119,391,3.37925694292,0
120,119,0.94694115109,0
120,121,2.33838459785,0
120,391,1.48614816624,0
120,392,2.36394674771,0
121,119,2.65689921306,0
121,120,2.33838459785,0
121,221,4.47440328492,0
121,392,2.31772171772,0
122,53,2.61890674505,0
122,123,1.04457452516,0
122,124,1.26764571597,0
122,231,2.59106342477,0
122,233,2.41554660220,0
122,235,0.28083239402,0
123,40,0.44052998205,0
123,45,3.25884677426,0
123,53,2.63678326900,0
123,122,1.04457452516,0
123,124,1.05430665375,0
123,231,0.98289105409,0
124,43,0.06298013295,0
124,44,2.95827614640,0
124,45,3.33546836048,0
124,46,0.66231490761,0
124,47,2.68571581407,0
124,48,2.02554874497,0
124,49,1.72880360747,0
124,50,0.01835426386,0
124,53,0.49998106875,0
124,96,0.11176988620,0
124,122,1.26764571597,0
124,123,1.05430665375,0
124,125,4.15319977128,0
124,126,0.56735199841,0
124,233,0.63059102139,0
125,49,0.47062190802,0
125,96,1.20232705371,0
125,98,2.63590378260,0
125,99,0.23641067660,0
125,124,4.15319977128,0
125,297,0.77654568672,0
125,298,1.16491708069,0
126,96,0.88840724292,0
126,97,0.45976411884,0
126,124,0.56735199841,0
126,127,0.33006153086,0
126,233,0.20564289537,0
126,238,0.62305886926,0
126,242,1.26408795599,0
126,245,0.42910571598,0
127,57,0.09640203362,0
127,97,0.01898979961,0
127,126,0.33006153086,0
127,128,0.41781341606,0
127,218,3.29477785188,0
127,245,0.60870598924,0
127,246,1.98404695469,0
128,57,0.11196574592,0
128,58,1.82560130155,0
128,127,0.41781341606,0
128,129,0.03610651035,0
128,130,0.20754844938,0
128,213,3.23486619558,0
128,218,1.31914906898,0
129,128,0.03610651035,0
129,213,4.89427684677,0
129,319,0.06732049187,0
130,128,0.20754844938,0
130,213,4.11018758307,0
130,319,0.06889347106,0
131,132,3.33066371270,0
131,184,3.40014898289,0
131,185,0.15803308782,0
131,186,15.74501903890,0
131,189,8.63927966185,0
132,131,3.33066371270,0
132,133,6.15745025381,0
132,134,2.50563599483,0
132,135,10.72113464040,0
132,136,3.43393005147,0
132,186,5.80354258482,0
132,189,8.98259611153,0
133,102,0.95695155245,0
133,103,0.92082864215,0
133,106,7.10427408521,0
133,107,0.26434332212,0
133,132,6.15745025381,0
133,136,1.08712899118,0
133,184,0.88426569039,0
133,186,2.31074627457,0
133,412,0.53535283928,0
133,415,0.37127548381,0
133,416,1.41317904927,0
133,417,3.20558903834,0
134,12,9.78039504743,0
134,13,0.20137506784,0
134,14,4.01087981390,0
134,15,0.27498236782,0
134,16,1.62958439722,0
134,17,0.41581479358,0
134,116,1.24078865325,0
134,117,7.03911536722,0
134,132,2.50563599483,0
134,135,21.18433848730,0
134,136,2.17020100481,0
134,189,0.89937346450,0
134,413,3.47493401704,0
135,116,1.01652273051,0
135,117,2.06089111776,0
135,132,10.72113464040,0
135,134,21.18433848730,0
135,136,1.87970299243,0
135,185,2.30285539109,0
135,189,6.08707889120,0
135,225,7.14880389077,0
136,132,3.43393005147,0
136,133,1.08712899118,0
136,134,2.17020100481,0
136,135,1.87970299243,0
136,412,1.42434504206,0
136,413,1.11269129420,0
136,414,2.06088130380,0
137,11,0.42052527479,0
137,138,1.46910198727,0
137,202,1.65645133059,0
137,212,5.85634476743,0
138,137,1.46910198727,0
138,211,7.80732562855,0
138,212,0.16365308020,0
139,140,0.67996897983,0
140,139,0.67996897983,0
140,148,0.89515339211,0
140,149,1.61818639400,0
140,151,0.66034470510,0
140,161,0.05417712526,0
141,142,1.97074313969,0
141,143,4.98667792711,0
141,159,2.69681047805,0
142,141,1.97074313969,0
142,143,4.33568821701,0
143,141,4.98667792711,0
143,142,4.33568821701,0
143,159,0.92337199057,0
143,160,0.28987967567,0
143,196,3.44331364433,0
143,302,1.41960977681,0
144,145,5.30712761930,0
144,174,1.15331717219,0
144,176,0.12083468930,0
144,208,0.70241256475,0
144,209,1.79730462996,0
144,210,0.03097115008,0
144,358,1.71772584703,0
144,359,0.38948939345,0
145,144,5.30712761930,0
145,146,4.24771517925,0
145,174,0.20238368486,0
145,359,0.91692667993,0
145,363,0.34680357511,0
145,368,1.34952506312,0
146,72,2.98429118270,0
146,74,1.10462953514,0
146,145,4.24771517925,0
146,147,0.99080492263,0
146,174,0.48108607422,0
146,194,0.99899559829,0
146,363,1.91308887909,0
147,74,0.79774466197,0
147,146,0.99080492263,0
147,363,2.50174078915,0
147,367,1.42469299954,0
147,368,2.39390156532,0
148,140,0.89515339211,0
148,149,0.58590278507,0
148,204,2.11914237631,0
149,140,1.61818639400,0
149,148,0.58590278507,0
149,150,1.56290010412,0
149,151,1.55664718667,0
149,204,0.59711509102,0
149,214,0.69371130946,0
149,219,0.10789148518,0
150,55,1.52608327239,0
150,59,3.84968347107,0
150,60,0.31872555551,0
150,149,1.56290010412,0
150,151,0.44052557739,0
150,153,1.57897501222,0
150,219,4.64633800145,0
151,140,0.66034470510,0
151,149,1.55664718667,0
151,150,0.44052557739,0
151,153,2.88872251382,0
151,161,1.11089959943,0
151,164,0.21954988751,0
152,60,2.00342163917,0
152,153,3.73595610803,0
152,164,3.29133218718,0
152,365,9.97467831500,0
153,60,0.84158217607,0
153,150,1.57897501222,0
153,151,2.88872251382,0
153,152,3.73595610803,0
153,164,2.03737379365,0
154,322,0.13068113518,0
155,54,3.04337874153,0
155,397,0.88309892943,0
155,398,0.02446346726,0
156,65,2.49341328225,0
156,66,0.88576234396,0
156,158,8.14404118194,0
156,310,6.55645109511,0
157,158,1.50692148897,0
157,192,2.45567005427,0
157,207,8.23579806497,0
157,247,5.79882127578,0
158,66,3.92595150519,0
158,156,8.14404118194,0
158,157,1.50692148897,0
158,207,4.92510891862,0
158,247,0.82068656172,0
158,248,4.62572528404,0
158,309,1.20318691999,0
158,310,2.79658481770,0
159,141,2.69681047805,0
159,143,0.92337199057,0
159,160,5.24199032616,0
159,161,1.37381482157,0
159,162,0.94491525102,0
160,143,0.28987967567,0
160,159,5.24199032616,0
160,161,15.12177573150,0
160,163,0.05379531419,0
160,196,5.35646599548,0
161,140,0.05417712526,0
161,151,1.11089959943,0
161,159,1.37381482157,0
161,160,15.12177573150,0
161,162,9.41133948747,0
161,163,3.12305668171,0
161,164,1.20686696773,0
161,196,2.14405330658,0
162,159,0.94491525102,0
162,161,9.41133948747,0
162,163,0.10728377046,0
162,164,7.49366983385,0
162,165,6.88758291283,0
163,160,0.05379531419,0
163,161,3.12305668171,0
163,162,0.10728377046,0
163,165,2.53288114099,0
163,166,14.89495384260,0
163,196,5.04158348844,0
163,363,3.87167425427,0
164,151,0.21954988751,0
164,152,3.29133218718,0
164,153,2.03737379365,0
164,161,1.20686696773,0
164,162,7.49366983385,0
164,165,2.46945878617,0
164,360,0.07733290032,0
164,365,4.39075961957,0
164,369,0.82829895811,0
165,162,6.88758291283,0
165,163,2.53288114099,0
165,164,2.46945878617,0
165,363,2.72138189171,0
165,369,3.04317676180,0
166,163,14.89495384260,0
166,193,1.42774863188,0
166,195,4.07992988075,0
166,196,2.74962661729,0
166,363,0.34381148582,0
166,364,2.35118817377,0
167,10,2.03272467407,0
167,168,1.04029452232,0
167,418,5.90447535779,0
167,419,0.78665801520,0
168,10,3.16459117365,0
168,11,0.87117425256,0
168,167,1.04029452232,0
168,375,1.32763901010,0
168,376,1.47732146753,0
169,7,0.50672455258,0
169,67,2.16407566523,0
169,111,0.25487244130,0
169,170,4.33496215101,0
169,179,4.96775484297,0
169,182,0.63093709863,0
169,187,4.72685695345,0
169,221,2.26678245157,0
169,229,0.83926697979,0
169,307,0.40565136710,0
169,371,2.42507489633,0
169,372,1.59546885296,0
170,169,4.33496215101,0
170,221,4.42521475158,0
170,371,2.49925707449,0
171,72,2.36912938504,0
171,172,5.88634006469,0
171,174,6.46104384984,0
171,192,8.08323928577,0
171,207,4.52146232978,0
172,72,3.50342284811,0
172,171,5.88634006469,0
172,174,3.45137744263,0
173,113,0.40074284513,0
173,114,6.74681439851,0
173,174,10.84774479510,0
173,304,3.54499626054,0
173,308,2.18385563860,0
173,311,0.08481853501,0
173,390,2.98763252806,0
174,61,2.48531083584,0
174,62,2.86378806847,0
174,63,0.74863299154,0
174,72,6.51515917602,0
174,144,1.15331717219,0
174,145,0.20238368486,0
174,146,0.48108607422,0
174,171,6.46104384984,0
174,172,3.45137744263,0
174,173,10.84774479510,0
174,175,3.35432210092,0
174,176,6.71864553085,0
174,177,4.22066789076,0
174,178,0.79981170073,0
174,206,6.52991609907,0
174,207,1.34101485577,0
174,208,1.01006378541,0
174,209,1.87878722453,0
174,308,1.61257101333,0
174,390,7.52639708798,0
175,174,3.35432210092,0
175,208,0.25437407895,0
176,144,0.12083468930,0
176,174,6.71864553085,0
177,62,0.19210686772,0
177,174,4.22066789076,0
177,178,0.44549774508,0
178,174,0.79981170073,0
178,177,0.44549774508,0
179,67,0.21270769440,0
179,169,4.96775484297,0
179,187,0.93199037218,0
181,110,0.71850754051,0
181,182,0.55890633854,0
181,183,0.36063088967,0
181,184,2.66345283305,0
181,187,1.92427451207,0
181,188,1.25276361721,0
182,169,0.63093709863,0
182,181,0.55890633854,0
182,187,3.55367840129,0
182,188,5.04380831617,0
182,229,0.10738561691,0
182,230,3.50081939311,0
183,181,0.36063088967,0
183,184,0.48472201490,0
183,185,2.85657994951,0
183,188,10.33030957340,0
183,224,0.07132965114,0
183,225,0.28678987420,0
183,226,9.41216719244,0
183,230,0.26760047783,0
184,102,2.09547538110,0
184,107,0.23433392459,0
184,109,3.85167873629,0
184,110,0.13645885200,0
184,131,3.40014898289,0
184,133,0.88426569039,0
184,181,2.66345283305,0
184,183,0.48472201490,0
184,185,1.33618251245,0
184,186,10.18217098060,0
184,188,0.10346872876,0
185,131,0.15803308782,0
185,135,2.30285539109,0
185,183,2.85657994951,0
185,184,1.33618251245,0
185,189,4.00172853866,0
185,225,6.32474468782,0
185,226,2.13780902429,0
186,102,1.57453260591,0
186,131,15.74501903890,0
186,132,5.80354258482,0
186,133,2.31074627457,0
186,184,10.18217098060,0
187,169,4.72685695345,0
187,179,0.93199037218,0
187,181,1.92427451207,0
187,182,3.55367840129,0
187,230,2.38476703490,0
188,181,1.25276361721,0
188,182,5.04380831617,0
188,183,10.33030957340,0
188,184,0.10346872876,0
188,224,0.27218625808,0
188,230,6.22124718876,0
189,131,8.63927966185,0
189,132,8.98259611153,0
189,134,0.89937346450,0
189,135,6.08707889120,0
189,185,4.00172853866,0
191,95,1.34846600371,0
191,192,8.03798700900,0
191,247,7.72794049696,0
191,300,2.92038541490,0
191,301,0.17266474847,0
192,72,3.22333437423,0
192,157,2.45567005427,0
192,171,8.08323928577,0
192,191,8.03798700900,0
192,193,6.50099427975,0
192,194,0.22413858624,0
192,207,0.90225417967,0
192,247,0.63121378414,0
192,300,3.67988676404,0
193,166,1.42774863188,0
193,192,6.50099427975,0
193,194,7.82936077044,0
193,195,2.94883890637,0
193,196,3.09326225130,0
193,300,2.60636888269,0
194,72,4.94118996770,0
194,73,3.66176301083,0
194,74,1.40355756286,0
194,146,0.99899559829,0
194,192,0.22413858624,0
194,193,7.82936077044,0
194,195,1.04795051810,0
195,74,3.57701107803,0
195,166,4.07992988075,0
195,193,2.94883890637,0
195,194,1.04795051810,0
195,363,3.99295136795,0
195,364,1.37796006493,0
196,143,3.44331364433,0
196,160,5.35646599548,0
196,161,2.14405330658,0
196,163,5.04158348844,0
196,166,2.74962661729,0
196,193,3.09326225130,0
196,300,1.45047632521,0
